264082200927031297	a$ap rocky	positive	Oooh yha and the DMC and A$AP ROCKY one is 2-4th
105709609825746945	aaron rodgers	neutral	Merril Hoge is stupid. I'm sick of hearing what Tebow can't do. He may not be a #1 right now but it took Aaron Rodgers 3 yrs to start
102554002209783809	aaron rodgers	negative	RT @MNVikingsGuy: Is it possible for Aaron Rodgers to suffer a career ending injury tonight? Just curious.
100047175236583424	aaron rodgers	neutral	"Aaron Rodgers jersey battery room, under the windmill. Wagnoli - 4 August 2011 - Blog - designer wedding dresses sale,"
100000950005145600	aaron rodgers	neutral	"And on the very first play of the night, Aaron Rodgers is INT'd by UDFA CB Brandian Ross, who returns it for a pick-six touchdown."
104742390924972033	aaron rodgers	positive	Da way aaron rodgers lookin greenbay may take it again
100756040320159744	aaron rodgers	neutral	"RT @Jim_Alexander: For those just tuning in, #Chargers have linked those two games as pkg. To see Aaron Rodgers Nov 6, you gotta buy tix ..."
100726593525268481	aaron rodgers	positive	"finished qbs. if the draft were today and i got to pick first every time, i'd take Arian Foster, Roddy White, Jason Witten, n Aaron Rodgers"
106260169549283328	aaron rodgers	neutral	@olbagofdonuts Sensationalism at its finest. Next thing you know we'll be hearing that Graham Harrell may take Aaron Rodgers' spot. SMH.
102948594402856961	aaron rodgers	positive	Aaron Rodgers may be the best QB in the NFL and he is still improving -yahoo sports! Nigga fuck with my teamm
101076499108597760	aaron rodgers	positive	"Aaron Rodgers totally did the A.I. \""""practice?\"""" routine for the media today. It must be good to be a champion #Packers"
101134998102487040	aaron rodgers	neutral	"All you need is Ryan Leaf and you got a show. RT @jimrome: Aaron Rodgers, Kurt Warner and Kyle Kendrick are all in The Jungle tomorrow."
102525039630483456	aaron rodgers	neutral	Browns force Aaron Rodgers and the Packers to go 3&Out on 1st possession. Browns are better than the Steelers at one thing at least.
102115800701337600	aaron rodgers	positive	I saw a photo of Aaron Rodgers with some awesome scruff going on today. Did I mention he was at the White House today? IZ COOL.
106146612077793281	aaron rodgers	positive	"So far I have drafted Aaron Rodgers at #9 overall, and then at #16 in the 2nd round, Matt Forte. Not bad."
104320830338641920	aaron rodgers	positive	"The score may have been 38-26, but Aaron Rodgers kept right up statistically with Favre. Damn. #skolvikings"
102419013056999424	aaron rodgers	positive	today is the day we have been waiting for all summer: the day we see aaron rodgers on the field again. so excited. #packers
262572871996542976	abs-cbn	neutral	Kainis! Bukas na pala first day ng Secret Love (Sungkyunkwan Scandal) sa ABS-CBN. Eh may pasok kami bukas. Diaje naman oh!
262488876524920832	abs-cbn	neutral	Mark the dates: Miss Earth 2012 coronation night Nov 24\u002c Sat\u002c LIVE on Starworld\u002c 8PM. Free-TV broadcast on Sun\u002c Nov 25\u002c 10AM on ABS-CBN.
263890098721026048	abs-cbn	neutral	Taking a nap\u002c by 6 or 7 pm I\u2019m going to ABS-CBN.  5am flight tomorrow\u002c #hasslepare!
263450462806765568	abs-cbn	neutral	We saw @annecurtissmith with @vicegandako last October 29 at ABS-CBN hallway.
263092466788487168	abs-cbn	neutral	sungkyunkwan scandal on ABS-CBN.. i just finished the series yesterday..:))))) i may sound like a spoiler now <evil laugh>
263841569164128256	abs-cbn	neutral	@tanduayrhumph wow! Thank you TANDUAY may replay ang #TanduayRockfest sa ABS-CBN. you\u2019re the best @tanduayrhunph. ROCK ON PILIPINAS!
262389438074728448	abs-cbn	neutral	At noon today\u002c you\u2019ll know why #YouCount tune in to ABS-CBN to see the 1st #TVC of the Biggest & d\u2019 Brightest #BPO Employer in PH #CONVERGYS
261387578010370049	abs-cbn	positive	Everyone please watch ASAP on  ABS-CBN this Sunday to see the beautiful @AnnaMariaPdT :D
262064776883085312	abs-cbn	neutral	NOVEMBER SUPER TOUR: Nov 10-11: Rockwell Ten; Nov 9\u002c 16\u002c 23: ABS-CBN Friday Market. Meet Super Tuyo and Friends! See you! :-)
262851655312228352	abs-cbn	positive	thank you ABS-CBN and BCWMH for the fantastic episode today. Tomorrow again. I can\u2019t wait to... http://t.co/ve5Brqh1
264250857401503744	abu dhabi time	neutral	ARRIVAL of ship: ARABIAN TAHR Port: ABU DHABI Time: Nov 2 2012 6:11AM (UTC) (Time of arrival/departure is the time the vessel app...
264244081046200322	abu dhabi time	neutral	ARRIVAL of ship: MATAF PRIDE Port: ABU DHABI Time: Nov 2 2012 5:44AM (UTC) (Time of arrival/departure is the time the vessel appr...
264254250736046081	abu dhabi time	neutral	ARRIVAL of ship: NMS 202 Port: ABU DHABI Time: Nov 2 2012 6:21AM (UTC) (Time of arrival/departure is the time the vessel approach...
264074811251253249	abu dhabi time	neutral	ARRIVAL of ship: SHAM Port: ABU DHABI Time: Nov 1 2012 6:27PM (UTC) (Time of arrival/departure is the time the vessel approaches ...
264206129767276544	abu dhabi time	neutral	DEPARTURE of ship: AL DHAFRAH Port: ABU DHABI Time: Nov 2 2012 3:09AM (UTC) (Time of arrival/departure is the time the vessel app...
264228902195589120	abu dhabi time	neutral	DEPARTURE of ship: AMS 111 Port: ABU DHABI Time: Nov 2 2012 4:47AM (UTC) (Time of arrival/departure is the time the vessel approa...
264258285136408577	abu dhabi time	neutral	DEPARTURE of ship: ARABIAN ORYX Port: ABU DHABI Time: Nov 2 2012 6:41AM (UTC) (Time of arrival/departure is the time the vessel a...
264228911230111744	abu dhabi time	neutral	DEPARTURE of ship: JUMBO SPIRIT Port: ABU DHABI Time: Nov 2 2012 4:49AM (UTC) (Time of arrival/departure is the time the vessel a...
264217895452672000	abu dhabi time	neutral	DEPARTURE of ship: SHAM Port: ABU DHABI Time: Nov 2 2012 4:09AM (UTC) (Time of arrival/departure is the time the vessel approache...
264232597973000192	abu dhabi time	neutral	DEPARTURE of ship: STANFORD PROVIDER Port: ABU DHABI Time: Nov 2 2012 5:03AM (UTC) (Time of arrival/departure is the time the ves...
262084640368623617	academy awards	negative	@imjustanerd We may not win Academy Awards\u002c but we will be the freaking People\u2019s Choice dammit!!!
262985621721739264	academy awards	neutral	@GrantLawrence @CBCRadio3 I\u2019m just suggesting it for the sake of completeness\u002c a la Polaris\u2019s May 31st deadline & Academy Awards\u2019 Dec. 31.
257178447825227776	academy awards	negative	@NickScholer Have you seen Lawless? If Guy Pearce doesn\u2019t get an Oscar nomination for that\u002c I may possibly give up on the Academy Awards..
255379961223974912	academy awards	neutral	Actors have the Academy Awards\u002c Recording Artists have the Grammys\u002c and now..DJ\u2019s have the GSA\u2019s!! - NOMINEES ANNOUNCED TOMORROW 10/9
253047415844782080	academy awards	neutral	Seth McFarlane set to host the 85th Academy Awards in February. What do you think of that choice?
262981809053265920	academy awards	neutral	The 1st Academy Awards ceremony\u002c presented by the Academy of Motion Picture Arts and Sciences (AMPAS)\u002c honored... http://t.co/UWIF37QV
258221308767256577	academy awards	neutral	The Clown has broken the record and become the 1st film to win 12 Brazilian Academy Awards yesterday. http://t.co/mbSGY3kt
258963620975759360	academy awards	neutral	Today\u2019s answer: Stone has received 3 Academy Awards for his work on the films Midnight Express\u002c Platoon\u002c and Born on the Fourth of July.
264173733625884674	academy awards	neutral	Would your company like to #sponsor the 3rd annual PNC Bank #NonProfit Academy Awards?  See attached for details. http://t.co/ebZFV0SR
259133354803339265	academy awards	positive	The 1st Black woman to ever host the Academy Awards was=>@WhoopiGoldberg! I want to be like her! #BlackHistoryMoment
264124890725109760	act	positive	Fuck SAT! ACT is where it\u2019s at! :D
264185956305883136	act	negative	I don\u2019t want to take ACT tomorrow. ):
264094586689953794	act	negative	Talking about ACT\u2019s && SAT\u2019s\u002c deciding where I want to go to college\u002c applying to colleges and everything about college stresses me out.
263890010942623744	act	neutral	registering for my ACT\u2019s and SAT\u2019s at the last minute -____- I am so tired
264131501376040961	act	neutral	@CASS_TAR is addicted to ACT. She just took one on Saturday. And she just signed up for a third test.
264159409800871936	act	off topic	@Lo3o2 Oh iight I can dig it but how you going to act tomorrow night tho younging ?
263893912748425216	act	neutral	Also need to be at least accredated in ACT or REBT before the end of 4th yr.
264153529374097408	act	neutral	Finished signing up for the SAT and ACT
264093407897583616	act	neutral	oH MAN i thought the deadline for ACT was tomorrow I have until the 9th bless
263712379831992320	adidas	neutral	@dannyislington nah I havnt knew about the Adidas deal! U like it? I\u2019m undecided....   Where u watching game sat? I\u2019m trying to get it off!
263875295503863810	adidas	neutral	@AidilIzwann cause my agent say those who wanna continue at Adidas go to the office on monday @ 2pm! no other days to go alr! ASK QUICK.
264075826377674752	adidas	neutral	@KingSwaGGyy yeaa im still lookin smh...may have to go to the adidas store. The asian dudes wear em 24/7.
263836398925271042	adidas	neutral	@sabrina_k13 I think so ill bring it on Monday is it the Adidas
264164023858262016	adidas	neutral	Bring the Adidas sock tomorrow @trytheV3AL
263727703193186304	adidas	neutral	Got the job in the mall ..now time to get the job at  Adidas tomorrow
264124093958340609	adidas	neutral	i\u2019ll make my bid for the adidas predator tomorrow Godwilling...
263749640095145985	adidas	neutral	"@thewovenword ....is @ericwfoster going as that \""""Upwards Kid\"""" that he played so well on Sunday night??!! ....with his prop/friend\u002c \""""Adidas\""""?"
264230608195186689	adidas	negative	Even though Nike is 10x better than Adidas I\u2019m still going to the Adidas employee store tomorrow
264230311376863232	adidas	positive	Oh and P.S. big Adidas warehouse sale tomorrow if you\u2019re interested!
223577094762921984	adrienne arsht center	neutral	@PartyMiami247: THE DONKEY SHOW OPENING TOMORROW at the ADRIENNE ARSHT CENTER @ArshtCenter GET YOUR TICKETS TODAY http://t.co/TztF8riS
257979710800273408	adrienne arsht center	neutral	Friday\u002c October 19th - Talib Kweli: Idle Warship with Res at the Adrienne Arsht Center!  http://t.co/LJ94Bofa
258275049075769344	adrienne arsht center	neutral	Hip Hop Fans! #TALIBKWELI - IDLE WARSHIP WITH #RES this Fri  @ Adrienne Arsht Center for the Performing Arts http://t.co/ntou49hv
205784097694556160	adrienne arsht center	neutral	I got tomorrow off!! Woooop!! (@ Adrienne Arsht Center for the Performing Arts) http://t.co/mzdD0SYo
230787492394201088	adrienne arsht center	neutral	Join us at The Donkey Show at Adrienne Arsht Center for the Performing Arts THIS Friday! SAVE $5 OFF tickets to... http://t.co/1Y28RGud
255782672662671360	adrienne arsht center	neutral	PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://t.co/btD3cATy
227552643818598400	adrienne arsht center	neutral	The Disco Balls are being polished...are you ready!?! This Thursday Night! Join us at the Adrienne Arsht Center... http://t.co/ahrAVMu0
222479870125539329	adrienne arsht center	neutral	"This Thursday we have tickets to the special pre-screening event of \""""The Donkey Show\"""" Adrienne Arsht Center for... http://t.co/OEJOHoXL"
259651417738981376	adrienne arsht center	neutral	uploading random pics! Lol this is me last Sunday at a show at the Adrienne Arsht Center! http://t.co/LeuEqikT
223819688239562752	adrienne arsht center	positive	The Donkey Show - Friday the 13th is an exciting day for the Adrienne Arsht Center of the Performing Arts in... http://t.co/bBWutUD0
248438899649699840	afghans	negative	3rd one dropped by Afghans. This is not how you put pressure.  #indvafg #wt20
255259343589609472	afghans	negative	@verumserum Vandals in Oakland same as the night before in SF with Afghans grown in. http://t.co/hTOswj4n
248713116181991424	afghans	neutral	Afghans protest against French cartoons\u002c US film: Hundreds of Afghans on Thursday protested for the first time a... http://t.co/72mtIYlV
248788478475792384	afghans	neutral	Rediff Live! Hundreds of Afghans on Thursday protested for the first time against cartoons of the prophet Mohamm... http://t.co/Eo6GLev6
249178391981473792	afghans	neutral	Wicket\u002c its getting worse for the Afghans\u002c they have slipped to 22-4 after Karim Sadiq (5) was run out by Jos Buttler in the 6th over.
248915569829613568	afghans	neutral	Pakistan to talk counterterrorism with US\u002c Afghans: Pakistan\u2019s foreign minister revealed Thursday that her country would soon hold co...
253560294452895744	afghans	neutral	Taken 2 comes out Friday and the Afghans will have it Saturday guaranteed
258983566808076288	afghans	neutral	@Mikeisthestig Not in the Afghan halal meat shop but it may as well be with the amount of Afghans and halal meat in the house!!
263677355229315075	afghans	positive	@PeymanaAssad Yesterday? lol alotta Afghans had birthdays yesterday it isnt even January 1st\u002c Happy Birthday :D
257276155084804097	afghans	neutral	Skyline Drive/ Shenandoah w the fambam tomorrow! Afghans at a park.. on a Sunday.. how unique lol
261901260087762945	bill murray	neutral	6 people left in the world and one of them is bill Murray ...there\u2019s only 5 people .....who\u2019s the 6th???
261338179976695808	bill murray	positive	@bamberwove haha if it gets to serious you may wanna call the original ghost hunter... Bill Murray #ghostbusters
263438636350054403	bill murray	neutral	"@maylingsu I\u2019m thinking of an outfit like \""""Nick the Lounge Singer\"""" (Bill Murray) from the old old Saturday Night Live. Maybe a sherbet tux?"
263283844860493825	bill murray	neutral	Bill Murray: Yeah\u002c on Monday I am off to meet Infinity Ward about the next game\u002c Modern Warfare 4\u002c Im doing work on the sequel to MW3
262384414623936512	bill murray	neutral	C\u2019mon Avila! You just got tagged out by a guy who looks like the kid Bill Murray was researching in The Royal Tenenbaums! #Tigers
263235196516700160	bill murray	positive	Tom hanks and bill Murray may be the two people I would most like to meet. Well\u002c them and Scarlett Johansen. Different reasons though...
263917696557670400	bill murray	neutral	"When \""""columbus\"""" shoots Bill Murray in zombieland it may be one of the funniest things ever."
262283155715801088	bill murray	positive	@lilyeliza1 Bruce Willis\u002c Bill Murray and Ed Norton all in the same film. I may faint.
261557284549824512	bill murray	positive	I may spend a lot of my free time riding on random elevators hoping for a chance encounter with Bill Murray...
261864089171685376	bill murray	positive	Just cus it\u2019s Friday here are 62 reasons why Bill Murray is awesome http://t.co/e78cx5hQ
250396367221055488	billy crystal	neutral	@dantencer Oct 17 it will be mostly dead but mostly dead is still a little bit alive!! (Billy Crystal the princess bride)
243913432015982592	billy crystal	neutral	@keltron76 Your helicopter may be wicked\u002c but your Billy Crystal is gonna be the http://t.co/3YMIJe4C #going2Bgreat
253306921002606592	billy crystal	neutral	"@mindykaling is it just me or does \""""Danny\"""" seem a lot like Billy Crystal in the first 1/3rd of When Harry Met Sally?"
257710438786150401	billy crystal	neutral	"@thebrandbuilder @jowyang \""""See what I just did\"""" sound s like you saw Billy Crystal in Mr. Saturday Night. Yes?"
253417870481047552	billy crystal	neutral	Billy Crystal attends the special 25th Anniversary Screening of \u2019The Princess Bride\u2019 at the New York Festival http://t.co/5juFdoBK
239603408317870080	billy crystal	neutral	Meg Ryan: They don\u2019t make Sunday underpants.  Billy Crystal: Why? MR: Because of God. BC: *blank stare* #whenharrymetsally
254246440627486723	billy crystal	neutral	We got tickets for the Late Show with David Letterman which will air tonight!  Look for us in the 3rd row.  Billy Crystal is the guest.
261256251416117249	billy crystal	positive	Love Billy Crystal introducing the 1st game of the World Series.
254267206832111616	billy crystal	positive	Watching When Harry met Sally\u002c how I love that movie!!! A) it\u2019s NYC B) it\u2019s Billy Crystal and Meg Ryan :) what a perfect start to Friday!
251034866781671425	billy crystal	positive	Yelawolf is still the best Yelawolf - Billy Crystal Feat Rockcity On screen lyrics: http://t.co/0iSVQN00 via #DGITjustbecause he took 4th
255833579299414016	billy cundiff	negative	@IvanCarterCSN billy cundiff. His missed FG at the end of the 2nd quarter changed the game. He\u2019ll never play again
255774409573412864	billy cundiff	negative	"\""""No you may not kick it.\""""  -Tribe Called Quest answering a text from Billy Cundiff"
261587085977337856	billy cundiff	neutral	@Cardschatter @azcardinalsftw D\u002c you\u2019re the closest source btwn fans & team. BTW heard cards may sign Billy Cundiff. Any truth?! #snarklife
255758962312486912	billy cundiff	neutral	"@bacana1 MT@wingoz: The Baltimore Sun reporting that the Redskins have just Cundiff-ed Billy Cundiff\"""""
255983114126520320	billy cundiff	negative	If any Baltimore team mascots come up missing 1st person of interest should be Billy Cundiff! Or the Redskins mascot is taken blame him!
256605494481936386	billy cundiff	neutral	Look #Steelers fans I know you may be upset about Suisham missing that kick. Just know that I heard a guy named Billy Cundiff is available.
256237809147445248	billy cundiff	negative	The pain is far deeper than a Billy cundiff missed field goal. Gotta wake up and forget about it tomorrow. #Orioles #stayhungry
255429956765638657	billy cundiff	negative	"\""""per team source the Redskins will bring in some kickers for workouts tomorrow\u002c after Billy Cundiff\u2019s poor... http://t.co/PCv5l25P"
255732290246815744	billy cundiff	negative	Billy Cundiff may be leaving Washington.  Hopefully he won\u2019t miss the door on the way out.
258380233827303424	billy cundiff	negative	This President talking about growing the economy is like Billy Cundiff explaining to someone how to make a field goal in the 4th quarter.
231779680938766336	birthday cake	positive	@kinagrannis Two Birthday Cakes! One with Jelly Beans! I wonder what kind of Birthday Cake the 2nd one was? Goodnight Kina\u002c Emi\u002c and Misa.
220700712261259265	birthday cake	neutral	According to the radio\u002c Rihanna\u2019s Birthday Cake is the official 4th of July anthem. Sounds about right.
223116295250526209	birthday cake	positive	Since tomorrow is my birthday & all\u002c I\u2019m gonna listen to every song with  the word birthday in it... Birthday Cake\u002c Birthday Girl...
226861663951937536	birthday cake	positive	Tomorrow I get to make a Birthday Cake.
251796938016575488	birthday cake	positive	@Pikeyessex just in case you haven\u2019t had enough we have plenty of Birthday Cake ready for you tomorrow!
260485400345325571	birthday cake	positive	I still want that Birthday Cake remix that I wanted on Saturday...
247522166663417858	birthday cake	neutral	"The Girl with the Birthday Cake on her in the \""""Birthday Song\"""" video.. Can somebody bring her to my house Thursday?"
221050208165957633	birthday cake	positive	"These lil girls singing \""""Birthday Cake\"""" .....girl it was yo 10th birthday the other day smh lol"
254863769396715520	birthday cake	positive	What better than to enjoy Turkey\u002c Pumpkin Pie and Birthday Cake all on the same day #Monday. Best way to celebrate being legal! #cantwait
232642085491187712	birthday cake	positive	"\""""Birthday Cake\"""" is gonna be the song leading us into 4th quarter\u002c count it."
262628723663192065	bkk	neutral	@Becker_Boris It\u2019s almost 2 am in BKK but I can\u2019t sleep after the game. It isn\u2019t the 1st time we lost cuz of ref.
263295190767370240	bkk	neutral	@GD_girlsdesire awww Saturday? how was it?? @Realtaeyang you dont even came to my side much in BKK con\u002c i was so upset abt that
263589560934625280	bkk	neutral	@RambleAndWander @xavieremir since ET went via BKK and has 5th freedom rights (which can load/unload pax)\u002c it\u2019s a indirect flight.
263574574950670336	bkk	neutral	@dubonew  Plz\u002cTransfer money in TOMORROW!!. Because we want to success before SM Town in BKK.we have a big project for minseok ^^
263525256411639808	bkk	neutral	@wayne_hay will you be in Myanmar on Saturday? I work with Tom at Spark PR in BKK. We have an event on Saturday in Yangon with Visa
263144921228263424	bkk	neutral	last push! last day of training before the break! then i\u2019m off to BKK on thursday!!
263825437728325632	bkk	neutral	@BK_Worker2012  Hello Marie\u002c Are you stay in Bkk?. May God bless you:-)
262773238592053248	bkk	neutral	@MissPawee yes\u002c it\u2019s doable. I was at BKK from march 1-4 at night then flew to europe on march 5 in the morning.
264233217870155777	bkk	neutral	@kapoorkkunal Looking fwd to watching it sometime soon in BKK. :-) have a super friday and weekend ahead! Lotsa love :D
263742390882430976	bkk	neutral	THANKS TO THOSE WHO CAME DOWN TODAY!! Thanks for the love tonight!! BKK bound now!! See ya party people next wednesday!! #TGIW <3 GHETTO :)
263304497374322688	black dahlia	neutral	Im going to be the Black Dahlia tomorrow and no ones going to get it because everyone is stupid.
252113617854545920	black dahlia	neutral	50 bucks to see Dethklok\u002c Machine Head\u002c All That Remains\u002c and The Black Dahlia Murder. I may just have to go see this show with or witho ...
253037392292876288	black dahlia	neutral	Bloodbeast returns to the stage with Killatoria and new act Predomination. Join them this Friday at Black Dahlia.... http://t.co/nZb6hCmH
253717454252027904	black dahlia	positive	Come check out @shoutheyband at the black dahlia on saturday night! It\u2019s going to be a party!
256465357336895488	black dahlia	neutral	OK\u002c who\u2019s going to Dethklok\u002c Black Dahlia Murder and All That Remains in Oakland Nov 26? http://t.co/fRDYgdWQ
263876241046773760	black dahlia	neutral	Polar Dust is hitting Black Dahlia in Boksburg on the 10th of November. Click here for event details: http://t.co/9de40jL4
252727217841397760	black dahlia	positive	@AcousticCrowds DM me your number and I\u2019ll send you a pic of the dress I\u2019m wearing Wednesday. It\u2019s perfect for being the Black Dahlia.<3
260961069923721216	black dahlia	positive	@ashhellaflush haha Black Dahlia was my favorite song by them too!! I miss you too. Are you still going to miss may I?? :)
253065607736590336	black dahlia	positive	@brittanymariep dethklok is having a tour:) they\u2019re coming to Chattanooga Dec 6 with Machine head. Black Dahlia Murder and ATR. I\u2019m going :)
249307712268148736	black dahlia	positive	OMFGOMFGOMFGOMFG The Black Dahlia Murder/Machine Head/Dethklok/All That Remains are gonna be at the Palladium in November! *JOOOOOOOY*
216442580437700609	black dahlia murder	neutral	I just need to chill. Can\u2019t wait to unleash some aggression at Black Dahlia Murder tomorrow. #GonnaEndALife
245211658002259969	black dahlia murder	neutral	@Q98Rocks Presents: DETHKLOK with MACHINE HEAD\u002c ALL THAT REMAINS\u002c and BLACK DAHLIA MURDER! TUESDAY\u002c NOVEMBER 13TH AT THE VENUE AT THE HUB!
249820498089873408	black dahlia murder	positive	@_justkel so excited about Cannibal Corpse\u002c I\u2019ve seen Devildriver twice but this\u2019ll be my 1st time for Corpse. oh and BLACK DAHLIA MURDER!
247862992224530432	black dahlia murder	neutral	Dethklok\u002c All That Remains\u002c Machine Head\u002c Black Dahlia Murder\u002c and the Pacquiao vs Marquez fight this December >>>>>>>>>>>>>>>>>>>>>>>>>>>>>
246458814767980544	black dahlia murder	positive	Dethklok\u002c All That Remains\u002c Machine Head\u002c and The Black Dahlia Murder at Stage AE November 8th..HIGHLY considering going to that.#heavymetal
253545040448720896	black dahlia murder	positive	Jamming AA\u002c Miss May I\u002c and Black Dahlia Murder all day #RAGE
245207337768460288	black dahlia murder	neutral	Q98 Presents: DETHKLOK with MACHINE HEAD\u002c ALL THAT REMAINS\u002c and BLACK DAHLIA MURDER! TUESDAY\u002c NOVEMBER 13TH AT... http://t.co/OpzJoZzP
246632687710904321	black dahlia murder	positive	So In Flames is coming back in December with Lamb of God\u002c then a couple days later\u002c Dethklok is coming with Black Dahlia Murder #stoked
222971666609872896	black dahlia murder	neutral	@FuckAria I can wear a Black Dahlia Murder shirt one day\u002c and a sun dress the next xD
245245023883513857	black dahlia murder	positive	Dethklok\u002c All That Remains\u002c and Black Dahlia Murder in November? I can dig it!
262806392929415169	black triangle sighting	neutral	#UFO & #Aliens Black Triangle Sighting in Pompano Beach\u002c Florida on October 28th 2012 - basically it blended wit... http://t.co/nSexv3ah
262344808381693952	black triangle sighting	neutral	Alternative news: Black Triangle Sighting in Tucson\u002c Arizona on October 20th 2012 - Red circle with triangle cut... http://t.co/17nxAARp
263326353594662913	black triangle sighting	neutral	Black Triangle Sighting in Oranjestad\u002c  on October 11th 2012 - black triangle ufo with resemblance of a stealth ... http://t.co/xE7uSjBc
261697954472161280	black triangle sighting	neutral	Black Triangle Sighting in Perryton\u002c Texas on October 20th 2012 - Black object that obscured the sky and stars: ... http://t.co/Vgg6mDbs
263326357633777664	black triangle sighting	neutral	UFO Sighting: Black Triangle Sighting in Oranjestad\u002c  on October 11th 2012 - black triangle ufo with resemblance... http://t.co/pwba09f5
261693801532379136	black triangle sighting	neutral	UFO Sighting: Black Triangle Sighting in Perryton\u002c Texas on August 11th 2012 - Dark triangle shape across the sk... http://t.co/SRtIs128
261697956787400704	black triangle sighting	neutral	UFO Sighting: Black Triangle Sighting in Perryton\u002c Texas on October 20th 2012 - Black object that obscured the s... http://t.co/BSoMVMSR
262520401773592576	black triangle sighting	neutral	"Yes\u002c it is us: \"""" Black Triangle Sighting in Plainfield\u002c Illinois on January 4th 2000 - Large triangle ... http://t.co/gNrCFo6o \"""" #aliens"
262806394321903616	black triangle sighting	neutral	"Yes\u002c it is us: \"""" Black Triangle Sighting in Pompano Beach\u002c Florida on October 28th 2012 - basically it... http://t.co/W6uCvtlp \"""" #aliens"
261944802126483456	black triangle sighting	neutral	"Yes\u002c it is us: \"""" Black Triangle Sighting in Olmsted Falls\u002c Ohio on October 12th 2012 - Triangular sape... http://t.co/p7dDl5yp \"""" #aliens"
109001059682369536	boehner	negative	@BarackObama don't do it!  He won't respect you!  RT @thehill: Boehner asks Obama to move speech to Thursday http://ow.ly/6i345
109016744177319937	boehner	neutral	"Boehner tells Obama that sorry, the House is all booked up for Sept 7, maybe you can come another day... http://j.mp/qaXCPV"
109001185259819008	boehner	negative	"Boehner wants Obama to move his speech on Wed to Thurs of nxt week, due to the GOP debate on Wed. No sense of urgency while americans suffer"
