677117478401609728	amy schumer	0	@TheBertShow I agree with Bert. Amy Schumer may not be in as many nominated movie roles just bcause her base is comedy - gets less noms
672700373510017026	amy schumer	0	A little bit of rain wasn't enough to dampen the spirits of Amy Schumer and her sister Kim Caramele on Tuesday.
676292833377173504	amy schumer	0	Actor Amy Schumer gets famous and the 1st thing she does? Make Leftwing comments re gun control. I won't act if you stay out of policy.
679859340837269504	amy schumer	0	Actress and comedian Amy Schumer shared an intimate portrait on Monday that he would try a last-ditch appeal to New Zealand's High Court.
662804708944384001	amy schumer	0	"Amy Schumer Gets Realer Than Real About the Kardashians, Women's Magazines, and #ffshoes https://t.co/BAwyvZHDUA https://t.co/AZv7F3sirK"
677626923061796869	amy schumer	0	Amy Schumer Opens Up About Man That Tried To Date Her After Criticizing Her Looks: Amy Schumer sat down with T... https://t.co/7X812mwIuH
666551802767269888	amy schumer	0	Amy Schumer Steps Out in Black at the 7th Annual Governors Awards https://t.co/Uvbc7O0F70
661218805293711360	amy schumer	0	Amy Schumer backstage at the Hollywood Film Awards || November 1 #GomezUpdate https://t.co/Phgefd9RNU https://t.co/hKMxJ1GvmI
661090844099891200	amy schumer	0	Amy Schumer hosted Saturday Nigh Live recently and joked about being hacked: https://t.co/SnrciYvGyj @TripwireInc #infosec #cyberday #cloud
663416373234692096	amy schumer	0	Amy Schumer performed live at northeastern on Friday. She spoke about getting an anti-gun policy.
677966800248807424	amy schumer	0	Amy Schumer sat down with The Hollywood Reporter and opened up about the sexist remarks and unnecessary criticism she's faced since
672905869005320193	amy schumer	0	"Bethany Cosentino Wednesday, Amy Schumer tonight. Too bad Tina Fey isn't in town tomorrow!"
662675881387626497	amy schumer	0	"Drew Barrymore will be at the Cedar Hills Powells tonight. Amy Schumer is here tomorrow night. Twitter, youre failing me."
674628628433489922	amy schumer	0	"Emma Watson, Lena Dunham, Amy Schumer, Taylor Swift, etc may be feminist women I don't agree with - but it doesn't mean they arent feminists"
678770012874653696	amy schumer	0	Follow the top Amy Schumer stories for Dec 21 on our topical page: https://t.co/pFWJ03MHXE
675011798878298114	amy schumer	0	Get your tickets to see Amy Schumer when she performs at BB&amp;T Center this Saturday https://t.co/yOfn0A7OOl. Or... https://t.co/hX0kdv9BXa
671476349064732672	amy schumer	0	"Hi y'all I'm selling three tickets at face value ($80) for Amy Schumer on Friday in MKE, let me know if you want them!"
669057075658420224	amy schumer	0	I just watched Saturday Night Live - October 10 - Amy Schumer with the new NBC app. Download on iTunes! https://t.co/7CGa0JFmni
679079990198145024	amy schumer	0	"I may never get the ""It"" girl that is Amy Schumer [shrug]"
674395795177799680	amy schumer	0	I think the girl that looks like Amy Schumer may go home tonight.  #thevoice
671772538796666881	amy schumer	0	I want to see Amy Schumer Saturday so badddddd
672897666372739073	amy schumer	0	I'm going to an Amy Schumer show on campus Sunday night and of course they sent an e-mail saying we won't be allowed to have mace.
675799947158020098	amy schumer	0	Jennifer Lawrence &amp; Amy Schumer Want to Wear the Same Dior Dress to the Golden Globes: Jennifer Lawrence and friend Amy Schumer may b...
676148632622514176	amy schumer	0	Jennifer Lawrence is Scheming a Fashion-Related Prank with Amy Schumer for Awards Season: Lawrence may have al... https://t.co/GrjyNgAt1Q
676696951115485184	amy schumer	0	Jennifer Lawrence waxed lyrical about Amy Schumer's physique on Monday to chat show hos... https://t.co/SqFg4c8pLd https://t.co/7c2n6smTM0
676815756919758849	amy schumer	0	"Luxury&gt; Watch: Jennifer Lawrence, Amy Schumer May Grace the Red Carpet in Same Dress &gt; La-- https://t.co/8o4JyTl7wR #VIP"
664751373779496960	amy schumer	0	"Meryl StreepThis past Sunday, Amy Schumer cemented her position at the top of ... https://t.co/GqessDROD7"
662746942900936704	amy schumer	0	My friday night consists of bingewatching Inside Amy Schumer on my pc with my flatmate next to me on my bed watching something scary on hers
672255824140640256	amy schumer	0	Naked Hanukkah Celebration with Amy Schumer and YOU! will air on IWS Radio this Sunday at 12 Noon ET! ... https://t.co/wX72h6ED9J
662669732282310656	amy schumer	0	"November 1: Selena with Amy Schumer backstage at the 19th Annual Hollywood Film Awards in Beverly Hills, California. https://t.co/7dFYcR7itv"
672195803478417408	amy schumer	0	Ouch! Amy Schumer took to Instagram Sunday to show off her souvenir from her stint as the host of Saturday Night Live. Schumer hosted the
681689923783528448	amy schumer	0	Ralphie May has got to be the laziest fucking comedian of my life.. making jokes about vaginas. IT'S ONLY FUNNY WHEN AMY SCHUMER DOES THAT!!
675321653610475520	amy schumer	0	"Red-hot comedian Amy Schumer will bring her first solo arena tour to the BB&amp;T Center, #Miami on Dec 12. Do not... https://t.co/9iN6vsLBVX"
674872993852424192	amy schumer	0	"Remember Amy Schumer on  #RedEye.....sadly now I think she may think she is ""to good for panel"""
663412128930361344	amy schumer	0	SCJ News: DVD REVIEW: Amy Schumer's begins a long film career with 'Trainwreck': Amy Poehler and Tina Fey may ... https://t.co/zdJfx7JVEv
674583951122571264	amy schumer	0	See my article in @NewTimesBroward and then see Amy Schumer at the BB&amp;T Center this Saturday https://t.co/E7k4zK8lFk
668619543133216770	amy schumer	0	Someone come see Amy Schumer with me in June
664987400507125760	amy schumer	0	"Tomorrow 7:10 @Fly923 - I'm catching ""33"", and the real ""Trainwreck"" on DVD isn't the Amy Schumer comedy. Listen: https://t.co/Wumi97Gtlh"
662612913136513025	amy schumer	0	"Tried to make a dinner reservation for my husband's birthday tomorrow, but Amy Schumer's in town and EVERY RESTAURANT is booked. #wifefail."
679307120102268928	amy schumer	0	We made the last line of the St. Louis Post review of Amy Schumer's show. Tues. &amp; Wed. we are JazzStandardNYC solid! https://t.co/FUbIlj6OoH
670447727394820096	amy schumer	0	When Amy schumer is friends with ur 2nd grade teacher &amp; updates u on her life (she taught the other class but still) https://t.co/maSqd7eStz
671573229803282432	amy schumer	0	Wish I had someone to go see Amy Schumer with me on Saturday!!
667948215845654528	amy schumer	0	"can I be the 3rd clumsy, funny blonde to finish Amy Schumer and JLaw's (incomplete?) friend trio?"
680545514148909056	amy schumer	0	the new season of american crime is based on that Friday Night Lights Amy Schumer parody sketch?
678501579591315456	amy schumer	1	"#SNL Well it's a good thing I stumbled upon Maya Rudolph, Amy Schumer, Paul McCartney &amp; Bruce's 3rd # after #ROH10man. #Cheeseburger #KGET"
671807490527502336	amy schumer	1	'Amy Schumer' appeared on Monday 30 at the 13th place in the Top20 of Los Angeles's Trends: https://t.co/ykhfqbyfoW #trndnl
664438720825683969	amy schumer	1	41 Amy Schumer quotes to get you through Wednesday (she's pretty badass) https://t.co/ZafHRVOXJ2 https://t.co/iuKYinDDIp
672601020476891136	amy schumer	1	AMY SCHUMER TICKETS STILL AVAILABLE for SUNDAY's SHOW at Kent State!! Go to the https://t.co/BEiJQTSqzn website! https://t.co/IIuIxWfUkW
676567715033714691	amy schumer	1	Actress and comedian Amy Schumer shared an intimate portrait on Monday that it will not quickly be forgotten.
666801300806463488	amy schumer	1	Amy Schumer and Jerry Seinfeld headline a show in support of the 15th anniversary of Baby Buggy https://t.co/mcBWyZ8Ezp via @WSJ
674792039565819904	amy schumer	1	Amy Schumer will be here Friday &amp; I want to go!
676978809753739264	amy schumer	1	Amy Schumer's honest post may actually inspire you to strip down: https://t.co/oMfZyRZzTd https://t.co/vwnlJUbIiK
675940555197689857	amy schumer	1	"And my toughest final is tomorrow, it's cumulative, and I've been watching Amy Schumer and the office all night instead of studying"
673355896580268032	amy schumer	1	"Demi Lovato Praises Amy Schumer On 2016 Pirelli Calendar Photo: On Thursday night, the comedian spoke ... https://t.co/0W91oDlx3n #lovato"
671848363139055616	amy schumer	1	Did you know that 'Amy Schumer' was Trending Topic on Monday 30 for 4 hours in United States? https://t.co/hEkuLcyKBj #trndnl
676206685707481088	amy schumer	1	"Done with AHS till Wednesday &amp; finished inside Amy Schumer, now what?"
675100987342876673	amy schumer	1	"For those that wanna see Inside Amy Schumer's Golden Globes , it may happen! #cantwait https://t.co/3P2aTZQXYe"
670804003328929792	amy schumer	1	"From my 2nd family, Katherine M., a student in NYC, got an internship with Amy Schumer...now that's cool."
675435336324005888	amy schumer	1	Going to see Amy schumer in Nashville tonight. But don't worry I got your epl plays over on @RotoGrinders https://t.co/Ke5OUvCJC4
672474804306501634	amy schumer	1	I just want it to be Saturday so Amy Schumer can make me laugh and feel good about my life compared to hers.
664935231535886336	amy schumer	1	"I'm just really excited for my comedy filled day tomorrow... Amy Schumer live AND John Mulaney on Netflix?! Thank you, America."
679647483182592000	amy schumer	1	Inside Amy Schumer is scorching its merry way back onto @ComedyCentralUK in the new year. S3 begins on Jan 11 at 11pm. (S2 still on demand.)
678239954527510530	amy schumer	1	It was a WILD night at @JazzStLouis Jazz at the Bistro. Amy Schumer &amp; cast dug our 2nd set &amp; had a comedy jam- Epic! https://t.co/CrE5Z3e2pr
674624716368429056	amy schumer	1	"Kerry Washington, Viola Davis, Amy Schumer and Jill Soloway all make @THR power 100 list for 1st time. #changingtheworld"
678044458286477312	amy schumer	1	Kind of equally excited at staying in watching The Soup finale tonight as I am for going out to see Amy Schumer tomorrow. Well...kind of
678038033975934976	amy schumer	1	On Saturday Night Live set today with Amy Schumer! https://t.co/TukAF6unNx
678412420679864320	amy schumer	1	"One of the 1st jokes from the hilarious Amy Schumer at @TWCArena: ""If anybody thought they were seeing 'Godspell' tonight, maybe exit left."""
662320812444295169	amy schumer	1	Outrageously funny: Amy Schumer plays Mohegan Sun tonight https://t.co/mDuaBrmTSe via @thedayct
674320406195519492	amy schumer	1	"PGA Awards TV Nominations Include Better Call Saul, Mad Men and Inside Amy Schumer: On Tuesday, the ... https://t.co/y6iI4r32vu #tvupdate"
661024625237864448	amy schumer	1	PHOTOS: Beautiful! Selena presenting Amy Schumer with an award at the 19th Annual Hollywood Film Awards! https://t.co/cMZxZJdUnH
661846107648040960	amy schumer	1	Selena Gomez presented Amy Schumer with an award and a heap of praise at the Hollywood Film Awards on November 1.
664156554397007872	amy schumer	1	"Selena Gomez, Amy Schumer Get Cuddly on the Red Carpet: See the Cuteness Here!:  https://t.co/6woDJnSw2T #Videos #May"
663498474680381440	amy schumer	1	Some may find it tragic that I'm sat alone watching Amy Schumer and eating Ben and Jerries but personally I feel no shame
667138890017452032	amy schumer	1	The only reason I keep going is that I get to see Amy schumer in June
672588385438081024	amy schumer	1	"Watching 'Inside Amy Schumer' for the 1st time. She's funny, sassy, smart, beautiful...&amp; sleeps with a teddy bear in one sketch. I'm hooked."
668188104235352065	amy schumer	1	Watching Amy Schumer for the 1st time...so funny! I must have been living under a rock or something
680277505677340672	amy schumer	1	"Watching The Pogues's ""Fairytale of NY"" for the 9th time today and is it just me or does Kirsty MacColl look kinda like Amy Schumer?"
672683051248451584	amy schumer	1	Well kid's it's Friday. So rejoice. Another week is done. The Hell with trump I'm voting for Amy Schumer.. White house bound   @amyschumer
673513230044647424	amy schumer	1	"When it comes to body empowerment and feeling comfortable in your own skin, Amy Schumer is the role model we look up to. On Thursday"
666324759290998784	amy schumer	1	Who was the best 'Saturday Night Live' host? Amy Schumer. 50% of voters agree with me. https://t.co/EeDuFef6Tf
663766498154967040	amy schumer	1	Who went to the first Amy Schumer show on Saturday? Anyone who would be willing to talk to me about it? https://t.co/ChD4hDvYBf
661216075451793408	amy schumer	1	"Will Smith, Amy Schumer and Carey Mulligan were among those honoured Sunday at the Hollywood Film Awards, with... https://t.co/oyAfpoEb1c"
671386913727758336	amy schumer	1	just another reason to love Amy Schumer and here's a piece on the calendar.. https://t.co/hGZ4uQ7JaF https://t.co/sHh8rkAfLo
672700570013212672	amy schumer	2	...1st of all this is Amy Schumer and she's funnier and hotter than you will ever be 2nd of all shut the fuck up https://t.co/3DppK3M9Kk
677981140343476224	amy schumer	2	Can't wait to see Amy Schumer with @_stephaniefrey_ tomorrow!
672982999953252352	amy schumer	2	I get to see Amy Schumer live tomorrow. I'm literally the luckiest girl on planet earth
663661476729647104	amy schumer	2	"I think I may have just fell in love with @amyschumer after watching ""Amy Schumer: Live...Extended Cut"" on @hbonow."
661830516644052992	amy schumer	2	Saw TRAINWRECK for the 2nd time &amp; again found it &amp; Amy Schumer brilliant as was the screenplay she wrote. Mel Brooks agreed.100%
678074631576653824	amy schumer	2	"Watching ""Trainwreck"" for the 2nd time with my girls. Hilarious!!! Love Amy Schumer! #Trainwreck #JohnCena #AmySchumer"
672542335834583040	amy schumer	2	Watching Amy Schumer: Live at the Apollo makes me so excited for Sunday when @KentStateUSG brings @amyschumer
679507103346601984	amy schumer	2	"in them to do it.  Amy Schumer in EW, October @amyschumer is a fucking rock star &amp; I love her &amp; Jesus F'ing Christ we need more like this"
635430416737017856	ant-man	-1	"More meta-textually, Ant-Man may be the worst movie in the Marvel Universe for gender roles. Of its... http://t.co/f1ZCRHP5PH"
627893322196107265	ant-man	-1	ANT-MAN was the 1st time I didn't stay for a Marvel film's post credits scene. The film was just one big teaser. Didn't need to see another.
625640680778518528	ant-man	-1	As ridiculous as Ant-Man may have looked it was actually pretty damn good #bigfan
626338341261213696	ant-man	-1	"PODGODZ 165: Podgodz 165 Recorded 28 July 2015 I saw Ant-Man, I should not have. Midroll sells to, I want to s... http://t.co/dSsOjPvs7K"
626045838842793984	ant-man	-1	Reason why Ant-Man may have 'struggled' vs. other Marvel? My parents assumed it was a parody.
626206832927842304	ant-man	-1	"Sorry gang, 2nd Act of Ant-Man just kills my buzz. SO BORING and the writing is REALLY bad. I'm hoping this stuff wasn't in Wright's script."
626170746096779264	ant-man	-1	The only reason I'm watching Ant-Man is cause of 5$ Tuesday this is definitely something you wait to watch at home
636801279210180609	ant-man	-2	"More meta-textually, Ant-Man may be the worst movie in the Marvel Universe for gender roles. Of its... http://t.co/OrBmTSFmVu"
630186387929632768	ant-man	0	@CollectorCorps Hi corps I ordered two boxes of Ant-man on July  23rd and I haven't received anything not even a email. I emailed you guys.
625432358838251521	ant-man	0	"@Dat_Saintsfan Going to see Ant-Man on Tuesday! Is it worth the money, or should I avoid it and go see another film?"
636045104021553152	ant-man	0	"@EvangelineLilly @AntMan May I just ask, do the ants in Ant-Man agree to work with humans willingly? Because otherwise it would be horrible."
630843288929595392	ant-man	0	"@Kapot333 @Fyrasec I usually wait until the unwashed masses have already seen it I saw Ant-Man on Saturday, &amp; the theater was almost empty"
627130918239641601	ant-man	0	@Marvel's Ant-Man is in cinemas this weekend and we have goodies to giveaway. See @WitnessKZN tomorrow (August 1) for all the deets
626971647212421121	ant-man	0	"@cinemasins @andysignore both of you, get started with your Honest trailer and EWW for Ant-man. You have until next Tuesday to do it! :D"
626016360095617024	ant-man	0	@dmnqpvt Hartzel and I are planning to watch Ant-Man tomorrow at SM Pala-pala but the problem is that it's only available in 3D
628290516506046464	ant-man	0	@doedoejohoe I'll just get it tomorrow after I see Ant-Man with or without Coffey.
626267599811121152	ant-man	0	@missjacksteezy then stay home either way d: go watch Ant-Man tomorrow or something lol It's just what I'd do.Of course it's still up to you
626123986254958593	ant-man	0	"@nron10 @StrikerObi It's not really a hiatus. There's just a 10-month space between Ant-Man and the next MCU film release, Civil War in May."
627845040228954112	ant-man	0	"@philxl The subtitled films at MK this week are Inside Out tonight at 7pm, Ant-Man 19:40 Thursday and The Gallows 21:30 Monday"
627982214215659520	ant-man	0	@phredlevi Are we on for Ant-Man on tues? I think you said something about your shifts getting moved?
626324490683830272	ant-man	0	"@sebpatrick I'm seeing Ant-Man tomorrow. If it has an ant called Antony, and that ant dies, if this is a spoiler, I will be so mad at you."
627523218174275584	ant-man	0	"@treblebeth no like I saw Ant-Man last week, watched WHAS on Thursday, the show yesterday, AND HIS FACE DID NOT CHANGE"
634042068818599936	ant-man	0	"Am contemplating watching Ant-Man, should I see it, or wait for the shorter, although more irritating Dec-Man?"
626433740558979072	ant-man	0	"Ant-Man ends this Thursday. See it before it goes. Plays daily at 1:15, 3:50, 6:40 &amp; 9:40 PM http://t.co/AIWyf3J5av"
625327693316390912	ant-man	0	"Ant-Man is Weekend Champ with just $24.8 million. ""Pixels"" #2 ($24M). Bet WB regrets moving ""Pan"" from this weekend to crowded October."
626391080049733633	ant-man	0	"Anywho, I'm not really sure what I think of Ant-Man. May need some time to mull it over"
625139533508546560	ant-man	0	"Bout to see Ant-Man, hope it's good!!! I'll report back tomorrow!"
625366528926580736	ant-man	0	Box Office: 'Pixels' beats 'Ant-Man' on Friday but is it game over for the weekend? http://t.co/YsW1ljcyL1 http://t.co/u2IjmLJzgR
626601995584045056	ant-man	0	Check out our 2nd episode. We tell you what we thought of Ant-Man and what Netflix shows to binge watch. https://t.co/pnHOb5WzsO
631500255503192064	ant-man	0	"Cinematic double bill tonight. 1st up is South-""as subtle as a punch to the face""-paw (@rosstmiller), then MCU's latest expulsion: Ant-Man!"
630404693861122048	ant-man	0	"Cool, Ant-Man isn't working. Beauty sleep for me then seeing as it's Monday."
628568702900936704	ant-man	0	"Gentle reminder, If you wish to see Ant-Man and or Minions, you will need to do so prior to Friday, August 7."
625758609427812353	ant-man	0	Going to see Ant-Man tomorrow. Has tlist been and did you like it?
625124594047823872	ant-man	0	Going to watch Ant-Man on Tues because of Rudd and also make a decision on whether it beats Guardians and The Winter Soldier
625537887166017536	ant-man	0	I can't believe I just sat through Ant-Man again
627956160092614656	ant-man	0	I fail to be an Ant in my new video! Ant-Man review coming tomorrow guys hope you like it!
626664091801776128	ant-man	0	"I have tomorrow off so it's Friday to me! ""What will you do with your day off, Kev?"" Thanks for asking. I'll go see Ant-Man."
626345315994484736	ant-man	0	I would have posted a podcast if the threat of getting stung by a yellowjacket on Monday and seeing Ant-man last night hadn't occurred.
627931392219959296	ant-man	0	I'm gonna have breakfast with my friend tomorrow and then we'll see Ant-man
635209306447572992	ant-man	0	"I'm taking a piss 2 minutes before seeing ""Ant-Man"" &amp; suddenly this old guy just randomly spoils the 1st post-credits sting for me."
625590404008820736	ant-man	0	"If like me you sat through Ant-Man wondering which bits were Edgar's ideas, the Empire spoiler podcast goes into it  http://t.co/j01RvBMxjX"
625276946977415168	ant-man	0	"If you're planning to watch Ant-Man, make sure you stay to watch the 2nd footage after all the credits."
628382179844755456	ant-man	0	In this second time I've watched Ant-Man and this time I was the only one that stayed for the 2nd after credits scene
625438376062091264	ant-man	0	Kinda getting annoyed seeing I was paying yet my sisters decided no movies today xP At least I'll watch Ant-Man with a discount tomorrow &lt;.&lt;
631197722729709568	ant-man	0	My dad and I were the only ones who stayed to see the 2nd extra scene after the credits for Ant-Man.
626504615324835841	ant-man	0	NORTH AMERICA: 'Ant-Man' Claims #1 on Tuesday with $4.27M; 'Minions' Remains a Close #2 with $4.01M; 'Pixels' ... http://t.co/Isv8ZtgXvQ
641020711721676801	ant-man	0	"Now I'm done with Ant-Man, which would have been excellent if they kept Wright on, but is at least a lot of fun.  More tomorrow."
627353727771394048	ant-man	0	"Of course I'm coming! Writer is going to see Ant-Man tomorrow, but I know I will at least see ya!~"
625664895158251520	ant-man	0	"Only person left from a packed theatre waiting to see the 2nd end-credits scene in Ant-Man.  Come on people, you know how this works by now."
627250064646381568	ant-man	0	"Prep work before the Con tomorrow (@ Cinemagic for Ant-Man in Portsmouth, NH) https://t.co/ubJOcRNfoP"
626345579740819456	ant-man	0	"Rainy weekend helps power surging UK box-office, as Disney scores double with Inside Out and Ant-Man at 1 and 2: http://t.co/BqzCEsDgMZ"
626757224493355008	ant-man	0	Sat in the pub have a non-alcoholic beverage before going to see Ant-Man.
632720847019470848	ant-man	0	Shaun the Sheep or Ant-Man tomorrow with the boys?
625728485345116161	ant-man	0	So .... Who's up for seeing Ant-Man with me on Saturday? 2:30pm showing. Let me know!
627278398382063616	ant-man	0	Someone come see Ant-Man with me tomorrow.
637719291056537600	ant-man	0	The new Fantastic Four movie isn't that bad at all! Tomorrow I'm going to watch Ant-Man! :)
626807834907295744	ant-man	0	Think I might go to the movies on Saturday morning. Should I see Ant-Man or Inside Out?
625583446795157504	ant-man	0	"Waiting for the 2nd post credit stinger for Ant-Man, alone in the cinema, is probably the nerdiest thing I've ever done."
625422962599047168	ant-man	0	"Want to go the cinema on my day off tomorrow, but Inside Out or Ant-Man? Will IO be full of kids? So torn right now."
628194235674660864	ant-man	0	"We're going to see Ant-Man tomorrow. If you'd like to go, meet at the Warehouse at 11:30, so we can eat lunch in... http://t.co/0wyDNfHLQb"
627356861403107329	ant-man	0	"Well,  http://t.co/68hIay5W8x had a decent Tuesday opening at the box office.  Will it beat Ant-Man over the weekend? http://t.co/DakcMBeWaX"
625256498717978624	ant-man	0	You'll be able to buy 'Marvel's Ant-Man: The Art of the Movie' Slipcase on 4 August 2015. http://t.co/KYxxQGumkc http://t.co/1OA5BaJwry
625390566331826176	ant-man	0	going to see Ant-man wednesday. hopefully its good.
635366736510869505	ant-man	1	@micohalili: Can't spell Star Hotshots without the word SHORT. Go Ant-Man!!!  https://t.co/7Onfnd9sLs
639677138598146050	ant-man	1	"#SmartNCAA: It's another 'Yes para sa tres' for the ""Ant-man"" Mark Cruz! Letran stil on top, 72-53 with 1:53 remaining in the 4th!"
639677997021159424	ant-man	1	"#SmartNCAA: It's another 'Yes para sa tres' for the ""Ant-man"" Mark Cruz! Letran still on top, 72-53 with 1:53 remaining in the 4th!"
628636707148197890	ant-man	1	"// -- cinema this Saturday. I would love to see Ant-Man, but he's not into Marvel like I am, so I believe I'm gonna have to give it a miss."
628653717634596864	ant-man	1	"// So, I thought Ant-Man was out of the question for the cinema Saturday but my boyfriend said the films he's seen are 'awesome' and that -"
625393778640199680	ant-man	1	"3rd time. Antman with friends (@ Rogers 18 Theater for Ant-Man in Rogers, MN) https://t.co/c3bZbmDx40"
626151908823158784	ant-man	1	5 Days off now! Bit of golf on the agenda and a few other bits. Looking forward to watching @Marvel's Ant-Man on Thursday too!
625481250652995584	ant-man	1	@2Hopesdestiny I've got Mon. off work &amp; I'm going to see Ant-Man movie in theaters. Want to see it in 3D.
628027843834834944	ant-man	1	@AMCTheatres Saw Ant-Man at AMC Eastchase 9 in Fort Worth.  1st time at the theater.  Great experience for my wife and me!
629613672474779648	ant-man	1	"@Abdullahbats Here it's 1:20 PM, I can be around that time but maaaybe I'll be gone since I may watch Ant-man today"
627319322227154944	ant-man	1	@Braxwolf We're going to see Ant-Man tomorrow. I figured it would seem even better in comparison after watching this. :)
625797977563635712	ant-man	1	@CoyJandreau @TheMattKey @SizzlerKistler just watched the show. Great show. Couldn't agree it's about Ant-Man. See ya Thursday
625476777809432576	ant-man	1	@DANNY_DICKBLOOD Ant-Man was #1 for the 2nd straight week domestically.  Never has this been more apropos.  https://t.co/gQGlU5SLwt
626312003993358336	ant-man	1	"@EveLovelock1 Hi Eve, I hope you enjoyed Ant-Man! Saverday Tuesday is all day &amp; prices can be found here in future: https://t.co/FsOnBVYJyz"
627571145039028224	ant-man	1	"@FB_BMB I went to see Mission Impossible Rouge Nation today, I really enjoyed it. Have u seen it? I might go see Ant-Man tomorrow?"
627244872714559488	ant-man	1	"@FabrecIass I had high expectactions when I watched because everyone was hyping it so much, I knew Ant-Man would be good after 1st trailer"
626242760979320832	ant-man	1	"@HeroesInColor00 you definitely aren't, Ant-Man was my 2nd favorite Phase 2 flick right after Winter Soldier"
632877462096101376	ant-man	1	@ItsNotAStar Took my son to see Ant-Man yesterday and the #ForceAwakens trailer played before. 1st time seeing it on big screen. #AWESOME
627193103670222848	ant-man	1	"@Jacksters26 Probably see Ant-Man at the cinema tomorrow. ) I hope you enjoy your tea, I'm certain you will. x"
629462412933005312	ant-man	1	"@JayCyde There are a few winks in WINTER SOLDIER and ANT-MAN, various IRON MANs. Largely, though, you may be right."
632244608253206529	ant-man	1	"@NinDorkKnight @SpinelessOyster I am so hyped for tomorrow, the clip at the end of Ant-Man was enough to get me excited"
636484004930289664	ant-man	1	@ReesMarshall1 They are great aren't they - I have one from the Ant-Man wave coming tomorrow as I want to build the Ultron figure.
634181949603491840	ant-man	1	"@Rivulet027 Yeah, Ant-man fails on Jan and her daughter, but it's still a better movie than FF according to reviewers I trust."
628962483060011008	ant-man	1	"@RottenTomatoes Horrible. Diehard fans may love the hard R, but lots of people will pass. Ant-Man was fun, quirky, enjoyable. Not this."
634457486079184897	ant-man	1	"@Sartorial_Kai @LordXReshead  Na if they know wa good for them it will be like Ant-man, Mar-Vell would give Carol Danvers the mantle"
625689955587633154	ant-man	1	"@SlyBibliomaniac yeah, on Friday I went and saw two movies people bitch about - Ant-Man and Minions. I had a good time! #HatersGonnaHate"
626537598996099072	ant-man	1	"@ThePaddyMcB Fair enough. Unrelated, think I may go see Ant-Man again tomorrow if you're interested."
628742656143794176	ant-man	1	"@The_Xzav I'm gonna see Ant-man tomorrow, can't wait. (you seeeee, I'm doing theaters lol)"
629614377860222978	ant-man	1	"@TshavhuThibe_ it's horrible, complete fail compared to the 1st movie. Rather watch Ant-man or Entourage."
626154598739410944	ant-man	1	"@VickieSmalley hoping to see Ant-Man tomorrow night at the Everyman in Reigate... Apparently it's been refurbished and is pretty good,"
628985936559403008	ant-man	1	@beanbagboy you and me both. Was chatting to @olwenhoff about 4th wall breaking after Ant-Man
625143211992969216	ant-man	1	@jamess__paul Do you want to see Ant-Man on Tues?
625698179992915968	ant-man	1	@lisak12009 my whole family is going to see Ant-Man on Friday before they leave though
632095713258799104	ant-man	1	@marvelguy Love Winter Soldier. Incredibly close 3rd cause of its ramifications on the MCU. But I had too much fun with Ant-Man.
